3545,18956
3549,18298
3551,12782
3552,15519
3557,11032
3564,16786
3567,7777
3581,10724
3594,1232
3595,4228
3610,18123
3617,6272
3631,5551
3632,6965
3634,4599
3637,3605
3639,3437
3648,5425
3649,6132
3659,14168
3662,12628
3667,9212
3683,9723
3684,17269
3688,11445
3698,13076
3708,19481
3713,9800
3723,17150
3724,18116
3725,9590
3726,15449
3734,4683
3737,861
3740,10850
3744,7413
3757,10514
3762,15757
3770,686
3787,10227
3799,7924
3801,15561
3806,11095
3807,7378
3817,9884
3824,15162
3830,2807
3831,15855
3843,7952
3849,15456
3860,8204
3861,9947
3883,5985
3906,17885
3908,9380
3913,70
3914,2695
3935,7665
3944,1736
3948,16968
3949,17990
3955,3997
3961,10437
3966,147
3978,4935
3994,13580
4001,11592
4009,3094
4019,10003
4023,6909
4034,5453
4035,8638
4066,15967
4071,14336
4075,10955
4077,16408
4080,917
4086,11200
4092,13489
4103,126
4109,7147
4114,12817
4115,2961
4141,17311
4147,8211
4149,17115
4151,3934
4162,1470
4177,315
4202,4466
4213,13671
4223,12551
4231,11368
4233,17087
4248,2464
4252,12306
4253,5635
4263,6398
4264,15624
4273,7182
4296,4977
4310,10297
4311,9625
4316,10899
4317,14980
4318,5383
4322,1372
4330,11410
4335,3668
4364,13636
4378,15204
4379,12614
4382,12383
4389,4788
4396,18690
4405,16331
4425,8834
4426,10262
4428,11291
4429,19474
4431,1505
4433,1673
4447,11333
4449,7700
4453,7357
4455,15533
4460,17066
4469,6622
4473,17010
4476,5159
4485,12082
4491,4109
4494,9898
4498,8400
4501,3122
4503,280
4509,11711
4526,4284
4530,6384
4532,1260
4566,19572
4576,1029
4586,7966
4590,5355
4592,14539
4606,19152
4614,1715
4615,9772
4616,322
4641,3031
4645,1225
4657,3759
4661,10731
4664,14805
4677,7805
4693,3542
4696,16702
4715,11298
4717,7392
4719,11613
4728,497
4734,17479
4738,2723
4743,868
4748,2821
4792,16534
4811,8666
4812,19313
4830,3955
4833,16198
4835,7077
4838,812
4840,7847
4850,9331
4854,15043
4860,10129
4870,13419
4884,18172
4887,2709
4900,18130
4907,7903
4913,2863
4921,19894
4925,9821
4931,9065
4937,3017
4939,6293
4944,17416
4951,15064
4960,17570
4975,18970
4980,16002
4984,13244
4985,5894
5006,18459
5011,3850
5019,10360
5024,9583
5029,3983
5032,714
5035,4655
5037,8792
5050,15953
5064,7231
5071,11193
5083,5649
5086,19999
5091,4697
5096,12313
5115,16751
5122,11305
5132,16219
5141,182
5150,17808
5160,5138
5164,3206
5167,11249
5168,17444
5172,4116
5178,10388
5184,14966
5187,9674
5190,8386
5192,3885
5208,11571
5209,18228
5214,13440
5217,19089
5219,3878
5220,12264
5226,16205
5241,17458
5242,9436
5246,18697
5249,16667
5252,9261
5259,6258
5260,8589
5262,707
5268,6083
5269,1701
5282,2996
5292,1750
5293,6678
5323,18830
5329,13384
5333,9422
5334,15036
5338,11795
5345,16233
5346,12005
5358,8449
5362,11081
5365,4942
5370,16660
5376,17892
5395,1883
5398,6167
5406,16863
5412,3248
5413,10472
5417,8253
5420,10444
5423,12824
5429,11109
5435,17325
5438,12488
5443,13006
5445,15463
5455,10857
5456,4690
5457,7084
5476,6475
5483,924
5488,12789
5515,13944
5522,19369
5526,9149
5542,18522
5548,14840
5556,5579
5565,10675
5581,18095
5585,6090
5586,7483
5589,7833
5590,7945
5596,8694
5604,14483
5612,3682
5626,1428
5628,7322
5641,7252
5648,10871
5649,18921
5666,5670
5672,12810
5673,18445
5683,420
5684,10108
5691,11060
5700,10458
5715,4921
5716,17059
5720,1358
5725,11473
5740,6062
5743,14700
5752,371
5755,6580
5771,3766
5775,7112
5776,4130
5784,5026
5795,18795
5797,273
5814,4046
5816,966
5822,7259
5841,3220
5848,14
5850,7854
5861,1596
5868,13195
5869,6846
5873,189
5875,4347
5886,12579
5890,5292
5898,7518
5904,8547
5907,12033
5908,19971
5911,14434
5913,15393
5922,9548
5929,6958
5932,18599
5945,16877
5948,6503
5970,12733
5974,18816
5987,15127
5999,6181
6000,7049
6006,14126
6010,4907
6012,16870
6014,18053
6024,6237
6033,3906
6046,4354
6049,6860
6056,11522
6060,12565
6065,17801
6075,12544
6077,4214
6083,7287
6085,14497
6087,3689
6099,2415
6103,6349
6107,7175
6111,14735
6113,13909
6117,3024
6127,2296
6130,2513
6133,7574
6136,7434
6140,6461
6145,8540
6149,3843
6153,10423
6156,16317
6173,4487
6177,11935
6192,1365
6194,6825
6195,4872
6198,2366
6204,1127
6210,17437
6217,4753
6220,12229
6221,8351
6224,9814
6227,17220
6230,12208
6232,19628
6248,13314
6255,5096
6257,1799
6261,1134
6271,3675
6272,441
6289,4970
6291,6531
6292,3325
6294,287
6304,19586
6311,4816
6312,18641
6324,6174
6326,11515
6331,2457
6342,2555
6345,12894
6350,2772
6375,7469
6393,19355
6396,14378
6398,7476
6400,6720
6408,9142
6409,12271
6418,2947
6419,9926
6423,10311
6424,17304
6441,9702
6445,4053
6451,13027
6452,6902
6455,12201
6458,14574
6462,8498
6464,7028
6474,17003
6478,13839
6497,16422
6501,17192
6505,10381
6508,1792
6513,16296
6537,7917
6554,12936
6564,19488
6567,9758
6570,14665
6571,10234
6580,12341
6586,7336
6589,17857
6590,7623
6593,19964
6601,6650
6603,10402
6605,16394
6609,12880
6612,17143
6625,15736
6634,11130
6642,2156
6665,13783
6670,14728
6679,10619
6681,14371
6690,1008
6691,13251
6703,18753
6705,3829
6716,8071
6718,11949
6723,3521
6724,4165
6737,7119
6741,16107
6742,19306
6755,11844
6758,13818
6761,13874
6766,5593
6771,4767
6776,19852
6782,10906
6793,19551
6796,7035
6809,8995
6817,3367
6825,1477
6856,2758
6868,14532
6870,6811
6872,7616
6874,14056
6880,17647
6884,9387
6890,12474
6895,12978
6903,19810
6926,18767
6929,16807
6936,10024
6937,399
6960,14014
6963,15267
6965,13181
6978,18088
7014,16828
7016,3115
7028,16933
7031,8827
7039,13342
7065,875
7070,14420
7090,19243
7092,19915
7098,16128
7100,7504
7103,9828
7118,14721
7126,4704
7138,13090
7139,1540
7142,11921
7158,18914
7167,9807
7169,17605
7174,16359
7176,14938
7181,10682
7196,7938
7205,10920
7212,9233
7248,11928
7251,3423
7263,12243
7266,16499
7278,14203
7289,14329
7293,18151
7305,8281
7317,12369
7324,13790
7325,12425
7335,8323
7337,18046
7344,12124
7351,10451
7353,1827
7364,17899
7365,17934
7377,19796
7382,8162
7391,5852
7396,10325
7401,12803
7411,12523
7419,1064
7421,28
7422,1890
7434,15218
7455,18011
7465,1561
7490,15351
7500,18613
7509,4732
7515,19054
7518,17969
7519,1288
7520,14763
7521,10584
7523,10199
7534,231
7538,11361
7540,8337
7543,11501
7545,4242
7549,15792
7556,11466
7561,10703
7564,1120
7567,2198
7569,16590
7582,7973
7583,2919
7586,1855
7589,12999
7592,4382
7599,15603
7600,4291
7602,12145
7621,18452
7641,9114
7647,15946
7652,17710
7664,14112
7665,1449
7669,1393
7672,5992
7673,4858
7674,10640
7675,12901
7676,18984
7679,18627
7684,10220
7701,19663
7707,10045
7714,10164
7724,19425
7727,5215
7730,8155
7737,19397
7746,8456
7755,469
7764,2506
7770,10206
7779,2422
7780,14035
7782,17591
7792,12600
7793,14224
7796,3892
7808,19936
7809,14448
7828,10556
7845,13097
7848,2842
7849,13853
7854,1939
7860,3409
7876,3857
7881,4158
7883,3080
7886,8428
7889,14924
7895,18676
7911,5761
7915,9576
7916,6573
7921,4333
7930,392
7933,9128
7935,4739
7938,4277
7940,11809
7941,7980
7942,15050
7952,6300
7958,18662
7964,644
7965,2030
7967,14105
7970,6139
7972,2639
7983,6496
7990,17255
7997,9051
8016,15477
8022,49
8028,17829
8035,11438
8040,12761
8045,784
8056,13111
8058,17374
8064,16604
8073,8883
8075,7154
8090,5145
8107,15274
8112,15932
8121,5565
8134,9366
8135,15414
8138,19782
8143,4634
8145,5033
8146,1204
8149,9485
8151,6657
8153,16366
8156,9100
8163,10479
8168,5334
8171,6517
8172,5306
8177,11823
8178,19362
8179,19096
8190,17955
8191,18137
8200,16373
8211,5054
8221,18977
8222,14756
8230,203
8239,19278
8241,15141
8255,378
8258,5642
8259,10059
8265,15568
8282,17052
8288,10353
8294,14350
8295,3584
8304,3752
8321,13062
8328,5719
8330,14210
8331,2835
8332,10066
8337,14049
8339,8274
8340,17409
8342,17696
8346,6146
8349,1785
8350,13216
8358,1456
8369,6482
8377,11382
8390,18270
8407,12698
8408,6104
8416,10430
8424,1442
8426,7896
8427,8841
8432,6937
8437,15512
8438,19285
8439,16639
8441,13265
8444,6377
8445,1995
8446,15729
8447,5313
8448,19292
8457,483
8458,15197
8469,18179
8470,4984
8472,1176
8475,2891
8477,18186
8480,14091
8482,12607
8488,5404
8506,10185
8508,15981
8531,18725
8544,15015
8546,4151
8551,6034
8552,2310
8561,13055
8566,63
8577,18963
8584,19390
8587,1274
8589,12061
8596,19789
8613,6265
8628,19012
8630,15827
8633,18165
8647,35
8652,15575
8654,14868
8655,16072
8657,1379
8665,13923
8667,10283
8677,18473
8684,16842
8691,15848
8696,9170
8699,10766
8700,4137
8703,18060
8708,17080
8710,10668
8719,4361
8742,511
8744,6636
8763,15260
8768,2527
8780,5691
8791,3514
8793,11578
8794,14161
8808,7266
8811,9912
8817,13608
8827,1085
8835,19684
8841,17101
8856,5789
8859,19824
8872,13482
8875,19166
8879,17563
8882,14266
8883,4067
8886,17787
8887,15638
8896,12866
8912,6587
8920,791
8927,8064
8930,15883
8946,1463
8960,2744
8983,2583
9004,8736
9013,2660
9016,217
9020,1694
9024,1001
9028,4263
9036,6356
9037,8008
9039,17507
9046,15288
9059,18781
9073,17556
9084,18746
9085,3066
9088,4522
9089,12670
9097,17766
9102,3500
9104,11039
9126,630
9132,826
9135,11879
9150,16744
9152,1022
9156,11053
9157,5362
9164,11102
9165,10801
9167,17983
9174,3787
9175,2352
9181,15897
9185,17542
9202,9002
9208,2163
9212,14560
9222,16989
9232,19950
9253,5012
9268,17927
9271,14427
9274,13363
9276,18536
9284,952
9289,3178
9293,6804
9298,13573
9299,8267
9304,12292
9305,10738
9309,10878
9319,11641
9324,1253
9325,19376
9327,1729
9331,5187
9358,13167
9362,6930
9369,6783
9371,15785
9377,3038
9392,15253
9397,8624
9402,19677
9412,13531
9421,2478
9433,609
9436,13587
9444,5110
9449,15862
9458,2968
9464,16093
9468,8190
9491,17843
9493,4606
9497,17689
9510,17794
9511,6223
9514,5677
9518,12684
9519,3647
9536,9415
9543,7602
9544,19383
9551,11228
9561,12516
9567,11214
9570,98
9572,9968
9577,5733
9589,14511
9593,7588
9595,3528
9599,6594
9600,7784
9605,13559
9609,7819
9612,10969
9614,18851
9616,4172
9619,16478
9620,17213
9623,13391
9626,18634
9630,8855
9632,15701
9635,4928
9637,15617
9659,9296
9660,13657
9661,9716
9664,1932
9665,13223
9668,15295
9671,8554
9684,2597
9698,16513
9700,18501
9701,9352
9712,14819
9722,17773
9727,15323
9749,14385
9750,16723
9758,13615
9766,1617
9770,12285
9771,350
9779,4991
9781,19579
9794,18221
9805,2674
9816,5915
9826,9793
9831,4480
9838,16492
9871,3269
9875,5152
9878,19565
9888,16352
9890,11529
9897,5999
9914,14182
9920,12299
9922,11963
9926,17584
9934,1911
9942,9443
9948,5432
9954,13272
9962,7637
9965,19341
9969,18711
9974,8057
9977,17731
9979,2625
9995,17423
9996,19467
10004,5831
10026,7294
10028,2044
10029,14581
10045,4830
10052,16457
10055,17815
10074,15687
10089,14084
10099,1764
10110,15708
10119,16149
10144,6041
10150,17241
10174,8750
10188,17535
10191,15841
10195,10339
10202,12740
10210,16380
10211,6230
10212,938
10217,19348
10221,17493
10224,15582
10240,581
10249,4529
10265,19691
10266,18928
10278,15302
10279,4494
10304,13433
10306,19530
10323,16226
10332,12187
10366,17402
10393,1862
10402,2590
10409,4641
10417,18879
10420,7840
10425,11186
10436,15666
10441,10087
10444,2268
10449,7140
10464,9730
10467,13461
10482,2975
10497,11165
10504,6601
10514,18942
10515,8106
10530,5873
10531,3185
10548,12432
10552,7553
10562,4900
10563,15372
10565,3052
10571,9527
10575,17871
10588,1918
10593,12047
10594,1078
10598,9660
10603,11480
10605,3339
10606,7630
10609,462
10610,6566
10636,11837
10645,3626
10647,6251
10651,12691
10660,168
10672,14070
10673,2338
10676,3402
10702,19719
10704,3969
10723,12922
10725,1267
10735,9359
10738,10171
10759,5516
10762,18557
10769,18760
10781,10948
10783,13258
10787,19103
10791,14742
10800,140
10808,14882
10818,1820
10822,1155
10823,2072
10831,3941
10835,16541
10844,2051
10848,16716
10855,4200
10858,16275
10864,9198
10871,13685
10915,13867
10924,10535
10925,15113
10926,7546
10933,12096
10939,12747
10940,1316
10946,8925
10952,11046
10953,14959
10959,14357
10962,17136
10964,8701
10971,17318
10973,16058
10978,1344
10983,4963
10985,1141
11003,4620
11005,6202
11007,14406
11008,1743
11012,11942
11016,728
11021,5068
11030,14021
11032,4550
11046,4893
11052,14518
11053,12586
11058,6699
11092,15155
11098,77
11101,11256
11105,11907
11106,294
11110,6209
11124,10465
11134,17633
11137,11977
11142,15743
11148,2170
11159,15589
11176,8631
11186,9786
11194,4025
11208,4914
11213,15869
11214,10773
11216,15365
11222,2520
11224,3143
11225,12117
11227,11312
11236,6412
11267,8043
11268,19264
11281,11396
11284,5796
11288,3899
11291,12929
11298,3745
11301,5950
11302,5775
11314,8239
11316,7126
11333,13832
11336,12558
11342,5481
11359,2107
11369,5530
11381,10962
11385,3640
11390,931
11397,3507
11413,4998
11424,11347
11428,14392
11431,11739
11438,16709
11441,8708
11443,9373
11446,42
11453,13146
11455,5726
11457,2611
11462,19215
11477,6160
11487,9009
11489,7441
11505,14637
11510,5166
11518,13622
11519,196
11522,18592
11533,2471
11535,553
11546,3262
11547,3864
11556,7882
11559,16303
11561,17976
11564,10626
11580,16401
11591,0
11596,588
11598,11375
11602,12222
11622,14644
11636,6391
11644,17577
11651,16772
11668,17997
11670,9058
11672,14658
11681,8288
11702,15407
11717,4270
11727,15610
11729,5586
11736,133
11746,16576
11747,19019
11748,5222
11758,1106
11771,8491
11785,11536
11788,11270
11789,4746
11807,2898
11810,12278
11820,12495
11822,12334
11836,13741
11838,5502
11842,10598
11843,15694
11857,1036
11867,3010
11872,14364
11888,15190
11905,10017
11908,11732
11912,13804
11942,18620
11946,10633
11964,427
11978,17619
11980,17367
11994,5887
11996,15680
12007,8050
12024,7161
12026,2142
12028,4298
12057,13825
12062,6510
12063,10080
12064,9744
12077,6419
12085,3234
12086,1834
12088,15442
12089,10241
12096,7021
12100,4718
12106,854
12120,175
12135,11543
12153,1974
12160,13426
12171,12593
12174,5957
12176,15540
12186,5712
12190,10549
12198,7105
12215,15078
12224,8596
12228,9618
12232,13643
12234,161
12253,8988
12261,19607
12262,12257
12275,6664
12278,17521
12285,7315
12293,1848
12294,5537
12296,5810
12297,9604
12299,4508
12317,11459
12332,4389
12337,4060
12343,7399
12351,5474
12357,5257
12371,9611
12382,1778
12386,18410
12402,3794
12403,2485
12417,14399
12430,12950
12436,11970
12439,13174
12446,6244
12450,15890
12452,2226
12456,1757
12471,14567
12479,9191
12490,2128
12495,3059
12497,8134
12498,3416
12500,448
12501,12572
12503,17724
12528,16086
12529,2303
12531,11158
12533,10787
12539,19040
12540,19635
12554,9044
12556,15183
12582,18669
12587,19418
12591,5908
12592,16758
12609,16289
12615,1526
12624,18907
12625,16793
12630,3612
12634,18403
12642,8722
12644,5817
12648,14476
12667,14595
12673,13083
12689,19005
12698,4256
12708,17038
12715,15169
12745,2982
12772,17206
12774,10038
12775,11956
12803,15652
12820,17675
12826,18333
12855,7826
12863,3871
12877,10052
12887,7672
12891,8519
12896,18865
12899,9177
12904,9394
12929,2541
12934,13958
12939,6643
12942,10178
12951,8365
12971,11403
12973,6629
12977,19656
12978,1071
12982,16044
12986,12726
12992,8029
13006,4403
13007,12173
13016,4571
13027,14812
13032,6692
13033,1624
13034,9338
13051,8904
13055,17045
13057,19544
13060,17094
13071,5264
13074,9506
13077,16569
13089,1148
13093,1015
13100,4592
13104,19733
13106,12915
13120,5740
13131,7609
13133,9030
13134,9317
13136,12649
13139,4018
13148,4564
13151,595
13155,7091
13158,15211
13170,7525
13172,2016
13183,8484
13190,4368
13205,19957
13215,19908
13218,14028
13219,658
13221,18291
13230,7133
13231,7070
13234,6741
13235,1218
13237,2429
13240,4536
13244,16191
13248,1708
13249,11753
13252,13811
13261,7462
13263,3101
13264,4326
13268,15673
13269,18081
13273,18949
13288,3073
13292,3598
13302,14063
13305,11627
13315,18893
13333,2121
13339,16597
13346,6321
13356,14875
13372,3227
13382,12453
13385,17752
13387,3171
13399,15176
13412,14252
13419,5320
13423,18529
13452,4669
13453,18109
13454,18578
13455,14133
13464,13300
13466,9275
13479,14294
13481,798
13484,3773
13489,19222
13501,5803
13505,2912
13512,18543
13513,12019
13515,9324
13520,5754
13527,10843
13535,9954
13564,17157
13574,2275
13576,14259
13579,1330
13592,3654
13597,10290
13600,15918
13608,15722
13610,5824
13612,602
13614,5229
13618,9737
13630,4578
13642,9478
13651,8582
13660,17850
13661,1841
13664,9681
13673,16170
13677,903
13679,1421
13680,5684
13681,4543
13688,10493
13692,5656
13707,5082
13714,11242
13720,4249
13735,2877
13764,11340
13770,2779
13774,13888
13777,4760
13781,7301
13789,9989
13797,5061
13799,14000
13807,17668
13844,6972
13845,2814
13851,13132
13852,4074
13878,623
13891,13048
13896,14889
13908,17962
13920,11235
13932,1057
13934,10486
13948,15813
13950,4011
13959,17913
13989,18354
13999,12530
14014,17780
14033,12642
14044,10115
14046,3836
14054,9541
14064,16884
14066,17297
14080,13930
14092,19880
14099,12635
14102,5866
14106,11746
14112,3297
14115,3045
14127,18214
14130,910
14144,14231
14145,7511
14168,17920
14171,7329
14176,5040
14178,8960
14184,2240
14190,9513
14193,14917
14196,19740
14204,11760
14207,14630
14217,18305
14219,19747
14222,16891
14228,6006
14231,8806
14244,11564
14245,16114
14246,19229
14256,3976
14262,19516
14263,13321
14267,13188
14272,735
14281,8799
14287,770
14291,6797
14326,4452
14334,4459
14353,12992
14372,2058
14376,13650
14378,8729
14379,1407
14385,19922
14389,7448
14391,17626
14402,11354
14404,10654
14419,3493
14422,7350
14442,6538
14460,1645
14464,6727
14465,7931
14473,19208
14474,14469
14475,11389
14489,8687
14492,11697
14494,17612
14497,11550
14503,819
14509,15358
14513,7532
14515,14077
14520,3948
14521,9121
14528,11452
14530,5971
14539,10997
14549,3136
14552,6944
14561,14833
14570,91
14573,11151
14576,5369
14583,18718
14585,12887
14589,16506
14604,5747
14606,16961
14610,6986
14614,3696
14615,2233
14625,19411
14626,16814
14628,5201
14634,16737
14639,7798
14643,8148
14654,4725
14674,6307
14677,14042
14678,12502
14686,13496
14687,8862
14693,1988
14732,5663
14737,15659
14762,13013
14763,14441
14769,13748
14773,13020
14785,518
14787,12404
14794,17332
14801,11221
14803,7728
14805,9135
14824,7007
14827,5488
14837,6055
14847,11662
14854,18312
14858,8939
14860,9877
14889,13237
14894,5089
14895,15470
14901,11725
14904,3556
14909,3241
14931,2954
14935,18494
14940,8379
14947,12390
14951,6993
14958,17948
14975,11417
14979,9597
14980,14903
14982,19866
14983,19929
14986,8344
14995,4424
15000,13678
15007,105
15013,16849
15015,4396
15017,18802
15020,9289
15036,8813
15040,7812
15044,16163
15046,6545
15056,13335
15074,12705
15080,14343
15094,6769
15095,882
15099,17199
15100,9499
15106,18235
15113,3451
15119,11900
15121,3661
15122,8659
15126,16184
15134,9016
15136,18193
15137,13713
15138,8120
15140,15421
15151,7595
15155,5250
15156,12964
15165,19726
15168,11508
15178,18585
15180,1925
15193,14315
15196,2331
15203,13447
15223,3458
15232,7735
15239,6097
15245,6755
15250,15379
15259,15876
15270,4781
15276,19061
15279,14238
15285,5075
15304,8785
15315,5327
15316,9184
15317,16940
15332,651
15334,16730
15346,721
15350,11676
15352,3395
15353,16254
15355,19901
15357,11655
15364,6776
15382,5698
15383,13706
15394,8407
15397,17178
15416,1309
15430,18858
15434,15428
15436,18102
15442,19803
15464,7910
15465,6111
15483,3920
15494,11585
15499,12418
15503,19887
15507,19082
15543,12712
15558,9268
15570,3150
15574,11991
15588,11984
15594,6713
15598,546
15602,19761
15604,18018
15611,3990
15624,1281
15645,18886
15647,4039
15664,12677
15668,1197
15687,1813
15688,17381
15691,13895
15692,16919
15703,19320
15708,12467
15714,16387
15716,11011
15721,4417
15735,84
15752,16177
15766,10647
15778,10528
15799,19873
15802,8764
15806,5845
15812,14140
15813,11004
15832,693
15835,11557
15836,11599
15843,16527
15844,13552
15846,4613
15855,14287
15860,6314
15863,7721
15866,5243
15870,9905
15872,7371
15879,19124
15884,16310
15885,5628
15898,10500
15926,10192
15929,2086
15933,17185
15941,19509
15946,8778
15949,16261
15952,4193
15954,6279
15960,1295
15961,9562
15969,14784
15970,3199
15981,357
15987,5572
15996,19978
15997,11277
15999,2380
16000,8099
16004,18396
16009,10213
16010,1981
16013,18032
16023,18249
16029,4445
16035,14546
16039,14462
16056,19845
16061,14707
16062,13797
16063,19439
16065,8946
16073,5768
16074,8533
16076,1806
16077,14490
16096,6608
16100,9492
16109,3304
16113,16912
16116,1337
16119,336
16120,4221
16131,10927
16134,2884
16135,5411
16138,10269
16142,13881
16143,12852
16146,8918
16174,19642
16183,6118
16184,5705
16187,10150
16189,10073
16194,840
16196,12194
16210,12859
16212,13503
16214,9401
16218,2065
16226,8372
16228,1162
16235,9961
16236,2037
16252,8645
16266,18998
16290,18340
16295,13230
16301,7308
16325,3213
16331,13398
16348,7042
16360,5859
16361,7791
16363,2576
16369,13937
16371,9072
16379,6671
16387,18200
16391,2730
16397,13545
16403,12509
16411,5117
16413,15071
16425,672
16428,16625
16445,18375
16447,5124
16449,18326
16452,16681
16464,10248
16470,6552
16475,18067
16481,10409
16492,9856
16498,7385
16503,15029
16512,2408
16518,6195
16521,5838
16523,8260
16524,7
16532,6951
16535,12446
16540,10661
16544,11718
16556,15904
16560,1869
16564,11487
16565,8246
16578,3535
16595,8358
16602,18823
16607,18158
16620,19537
16622,14931
16624,15596
16632,7539
16638,18606
16646,14273
